junction,period_date,traffic_risk,risk_score,year,month,total_accidents,fatal_accidents,injury_accidents,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,quarter,is_year_start,month_sin,month_cos,day_of_week,dow_sin,dow_cos,weekend_indicator,accidents_lag_1,accidents_lag_2,accidents_lag_3,accidents_rolling_mean_3,accidents_rolling_std_3,accidents_rolling_mean_6,accidents_rolling_std_6,accidents_trend_3_12,junction_target_enc,junction_ordinal_enc
Nandanvan Main Square,2023-02-01,LOW,0.0,2023,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-03-01,LOW,0.0,2023,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-04-01,LOW,0.0,2023,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-05-01,LOW,0.0,2023,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-06-01,LOW,0.0,2023,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-07-01,LOW,0.0,2023,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-08-01,LOW,0.0,2023,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-09-01,LOW,0.0,2023,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-10-01,LOW,0.0,2023,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-11-01,LOW,0.0,2023,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Nandanvan Main Square,2023-12-01,LOW,0.0,2023,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Omkar Nagar Square,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-05-01,LOW,0.0,2020,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-07-01,LOW,0.0,2020,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-08-01,LOW,0.0,2020,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-09-01,LOW,0.0,2020,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-10-01,LOW,0.0,2020,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-11-01,LOW,0.0,2020,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2020-12-01,LOW,0.0,2020,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-02-01,LOW,0.0,2021,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-03-01,LOW,0.0,2021,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-04-01,LOW,0.0,2021,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-05-01,LOW,0.0,2021,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-06-01,LOW,0.0,2021,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-07-01,LOW,0.0,2021,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-08-01,LOW,0.0,2021,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-09-01,LOW,0.0,2021,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-10-01,LOW,0.0,2021,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-11-01,LOW,0.0,2021,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2021-12-01,LOW,0.0,2021,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-01-01,LOW,0.0,2022,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-02-01,LOW,0.0,2022,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-03-01,LOW,0.0,2022,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-04-01,LOW,0.0,2022,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-05-01,LOW,0.0,2022,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-06-01,LOW,0.0,2022,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-07-01,LOW,0.0,2022,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-08-01,LOW,0.0,2022,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-09-01,LOW,0.0,2022,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-10-01,LOW,0.0,2022,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-11-01,LOW,0.0,2022,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2022-12-01,LOW,0.0,2022,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-01-01,LOW,0.0,2023,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-02-01,LOW,0.0,2023,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-03-01,LOW,0.0,2023,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-04-01,LOW,0.0,2023,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-05-01,LOW,0.0,2023,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-06-01,LOW,0.0,2023,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-07-01,LOW,0.0,2023,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-08-01,LOW,0.0,2023,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-09-01,LOW,0.0,2023,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-10-01,LOW,0.0,2023,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-11-01,LOW,0.0,2023,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Omkar Nagar Square,2023-12-01,LOW,0.0,2023,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Pardi Naka,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2020-04-01,LOW,2.76,2020,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2020-05-01,LOW,0.0,2020,5,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.083,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.083,2,0,0.0,-1.0,0,0.0,1.0,0,1.0,0.0,0.0,0.333,0.577,0.2,0.447,1.332,2.2554166666666666,23
Pardi Naka,2020-07-01,LOW,6.08,2020,7,1,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.083,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,1.0,0.0,0.333,0.577,0.167,0.408,1.332,2.2554166666666666,23
Pardi Naka,2020-08-01,LOW,2.76,2020,8,1,0,1,1.0,1.0,1.0,2.0,0.0,2.0,0.167,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,1.0,0.333,0.577,0.167,0.408,0.666,2.2554166666666666,23
Pardi Naka,2020-09-01,LOW,0.0,2020,9,0,0,0,1.0,1.0,2.0,3.0,0.0,3.0,0.25,3,0,-1.0,-0.0,1,0.781831,0.62349,0,1.0,0.0,0.0,0.333,0.577,0.333,0.516,0.444,2.2554166666666666,23
Pardi Naka,2020-10-01,LOW,0.0,2020,10,0,0,0,0.0,0.0,2.0,3.0,0.0,3.0,0.25,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,1.0,1.0,0.0,0.667,0.577,0.5,0.548,0.889,2.2554166666666666,23
Pardi Naka,2020-11-01,LOW,0.0,2020,11,0,0,0,0.0,0.0,1.0,3.0,0.0,3.0,0.25,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,1.0,1.0,0.667,0.577,0.5,0.548,0.889,2.2554166666666666,23
Pardi Naka,2020-12-01,LOW,0.0,2020,12,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,4,0,-0.0,1.0,1,0.781831,0.62349,0,0.0,0.0,1.0,0.333,0.577,0.333,0.516,0.444,2.2554166666666666,23
Pardi Naka,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.333,0.516,0.0,2.2554166666666666,23
Pardi Naka,2021-02-01,LOW,0.0,2021,2,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,1,0,0.866025,0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.333,0.516,0.0,2.2554166666666666,23
Pardi Naka,2021-03-01,LOW,0.0,2021,3,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,1,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.167,0.408,0.0,2.2554166666666666,23
Pardi Naka,2021-04-01,LOW,0.0,2021,4,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2021-05-01,LOW,0.0,2021,5,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.167,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2021-06-01,LOW,2.76,2021,6,1,0,1,0.0,0.0,0.0,2.0,0.0,2.0,0.167,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2021-07-01,LOW,0.0,2021,7,0,0,0,1.0,1.0,1.0,3.0,0.0,3.0,0.25,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554166666666666,23
Pardi Naka,2021-08-01,LOW,2.76,2021,8,1,0,1,0.0,0.0,1.0,2.0,0.0,2.0,0.167,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,1.0,0.0,0.0,0.333,0.577,0.167,0.408,0.666,2.2554166666666666,23
Pardi Naka,2021-09-01,LOW,2.76,2021,9,1,0,1,1.0,1.0,2.0,2.0,0.0,2.0,0.167,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,0.0,1.0,0.0,0.333,0.577,0.167,0.408,0.666,2.2554166666666666,23
Pardi Naka,2021-10-01,LOW,1.1,2021,10,1,0,0,1.0,1.0,2.0,3.0,0.0,3.0,0.25,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,1.0,0.0,1.0,0.667,0.577,0.333,0.516,0.889,2.2554166666666666,23
Pardi Naka,2021-11-01,LOW,2.21,2021,11,2,0,0,1.0,1.0,3.0,4.0,0.0,3.0,0.333,4,0,-0.5,0.866025,0,0.0,1.0,0,1.0,1.0,0.0,0.667,0.577,0.5,0.548,0.667,2.2554166666666666,23
Pardi Naka,2021-12-01,LOW,4.42,2021,12,1,0,1,2.0,2.0,4.0,6.0,0.0,3.0,0.5,4,0,-0.0,1.0,2,0.974928,-0.222521,0,1.0,1.0,1.0,1.0,0.0,0.667,0.516,0.667,2.2554166666666666,23
Pardi Naka,2022-01-01,LOW,6.08,2022,1,1,0,1,1.0,1.0,4.0,7.0,0.0,4.0,0.583,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,2.0,1.0,1.0,1.333,0.577,1.0,0.632,0.762,2.2554166666666666,23
Pardi Naka,2022-02-01,LOW,0.0,2022,2,0,0,0,1.0,1.0,4.0,8.0,0.0,5.0,0.667,1,0,0.866025,0.5,1,0.781831,0.62349,0,1.0,2.0,1.0,1.333,0.577,1.0,0.632,0.666,2.2554166666666666,23
Pardi Naka,2022-03-01,LOW,0.0,2022,3,0,0,0,0.0,0.0,2.0,8.0,0.0,5.0,0.667,1,0,1.0,0.0,1,0.781831,0.62349,0,1.0,1.0,2.0,1.333,0.577,1.167,0.408,0.666,2.2554166666666666,23
Pardi Naka,2022-04-01,LOW,4.42,2022,4,1,0,1,0.0,0.0,1.0,8.0,0.0,5.0,0.667,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,0.0,1.0,1.0,0.667,0.577,1.0,0.632,0.334,2.2554166666666666,23
Pardi Naka,2022-05-01,LOW,0.0,2022,5,0,0,0,1.0,1.0,1.0,9.0,0.0,6.0,0.75,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,0.0,0.0,1.0,0.333,0.577,0.833,0.753,0.148,2.2554166666666666,23
Pardi Naka,2022-06-01,LOW,6.08,2022,6,1,0,1,0.0,0.0,1.0,9.0,0.0,6.0,0.75,2,0,0.0,-1.0,2,0.974928,-0.222521,0,1.0,0.0,0.0,0.333,0.577,0.833,0.753,0.148,2.2554166666666666,23
Pardi Naka,2022-07-01,LOW,2.76,2022,7,1,0,1,1.0,1.0,2.0,9.0,0.0,6.0,0.75,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,1.0,0.0,0.333,0.577,0.5,0.548,0.148,2.2554166666666666,23
Pardi Naka,2022-08-01,LOW,0.0,2022,8,0,0,0,1.0,1.0,2.0,10.0,0.0,7.0,0.833,3,0,-0.866025,-0.5,0,0.0,1.0,0,1.0,0.0,1.0,0.667,0.577,0.5,0.548,0.267,2.2554166666666666,23
Pardi Naka,2022-09-01,LOW,0.0,2022,9,0,0,0,0.0,0.0,2.0,9.0,0.0,6.0,0.75,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,1.0,1.0,0.0,0.667,0.577,0.5,0.548,0.296,2.2554166666666666,23
Pardi Naka,2022-10-01,LOW,0.0,2022,10,0,0,0,0.0,0.0,1.0,8.0,0.0,5.0,0.667,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,0.0,1.0,1.0,0.667,0.577,0.5,0.548,0.334,2.2554166666666666,23
Pardi Naka,2022-11-01,LOW,0.0,2022,11,0,0,0,0.0,0.0,0.0,7.0,0.0,5.0,0.583,4,0,-0.5,0.866025,1,0.781831,0.62349,0,0.0,0.0,1.0,0.333,0.577,0.5,0.548,0.19,2.2554166666666666,23
Pardi Naka,2022-12-01,LOW,9.39,2022,12,1,0,1,0.0,0.0,0.0,5.0,0.0,5.0,0.417,4,0,-0.0,1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.333,0.516,0.0,2.2554166666666666,23
Pardi Naka,2023-01-01,LOW,0.0,2023,1,0,0,0,1.0,1.0,1.0,5.0,0.0,5.0,0.417,1,1,0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.333,0.516,0.0,2.2554166666666666,23
Pardi Naka,2023-02-01,LOW,11.05,2023,2,4,0,3,0.0,0.0,1.0,4.0,0.0,4.0,0.333,1,0,0.866025,0.5,2,0.974928,-0.222521,0,1.0,0.0,0.0,0.333,0.577,0.333,0.516,0.333,2.2554166666666666,23
Pardi Naka,2023-03-01,LOW,1.1,2023,3,1,0,0,4.0,4.0,5.0,8.0,0.0,7.0,0.667,1,0,1.0,0.0,2,0.974928,-0.222521,0,0.0,1.0,0.0,0.333,0.577,0.167,0.408,0.166,2.2554166666666666,23
Pardi Naka,2023-04-01,LOW,2.76,2023,4,1,0,1,1.0,1.0,5.0,9.0,0.0,7.0,0.75,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,4.0,0.0,1.0,1.667,2.082,0.833,1.602,0.741,2.2554166666666666,23
Pardi Naka,2023-05-01,LOW,7.18,2023,5,2,0,1,1.0,1.0,6.0,9.0,0.0,7.0,0.75,2,0,0.5,-0.866025,0,0.0,1.0,0,1.0,4.0,0.0,1.667,2.082,1.0,1.549,0.741,2.2554166666666666,23
Pardi Naka,2023-06-01,LOW,0.0,2023,6,0,0,0,2.0,2.0,4.0,11.0,0.0,8.0,0.917,2,0,0.0,-1.0,3,0.433884,-0.900969,0,1.0,1.0,4.0,2.0,1.732,1.167,1.472,0.727,2.2554166666666666,23
Pardi Naka,2023-07-01,LOW,6.08,2023,7,1,0,1,0.0,0.0,3.0,10.0,0.0,7.0,0.833,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,2.0,1.0,1.0,1.333,0.577,1.5,1.378,0.533,2.2554166666666666,23
Pardi Naka,2023-08-01,LOW,1.1,2023,8,1,0,0,1.0,1.0,3.0,10.0,0.0,7.0,0.833,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,0.0,2.0,1.0,1.0,1.0,1.333,1.506,0.4,2.2554166666666666,23
