junction,year,month,period_date,total_accidents,fatal_accidents,injury_accidents,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,risk_score,traffic_risk
Zero Mile Freedom Park,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,3,2023-03-01,2,0,1,1.0,1.0,2.0,5.0,0.0,3.0,0.417,5.52,LOW
Subhash Nagar Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,3,2023-03-01,1,0,0,4.0,4.0,5.0,8.0,0.0,7.0,0.667,1.1,LOW
Itwari Railway Station Square,2023,3,2023-03-01,1,0,1,0.0,0.0,1.0,2.0,0.0,2.0,0.167,2.76,LOW
Pratap Nagar Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2023,3,2023-03-01,3,0,3,7.0,7.0,14.0,67.0,2.0,40.0,5.583,11.6,LOW
Wardha Road Toll Plaza,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,3,2023-03-01,0,0,0,0.0,0.0,1.0,11.0,1.0,6.0,0.917,0.0,LOW
Sakkardara Square,2023,3,2023-03-01,0,0,0,0.0,0.0,2.0,6.0,0.0,5.0,0.5,0.0,LOW
Reshimbagh Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,3,2023-03-01,4,0,2,0.0,0.0,2.0,9.0,0.0,6.0,0.75,9.39,LOW
Variety Square,2023,3,2023-03-01,2,0,1,0.0,0.0,4.0,12.0,0.0,9.0,1.0,5.52,LOW
Bhande Plot Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,3,2023-03-01,2,0,1,0.0,0.0,2.0,15.0,0.0,11.0,1.25,3.87,LOW
Japanese Garden Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2023,3,2023-03-01,22,2,16,18.0,18.0,50.0,168.0,10.0,120.0,14.0,77.35,CRITICAL
Mate Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,3,2023-03-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2023,4,2023-04-01,1,0,0,1.0,1.0,1.0,3.0,0.0,3.0,0.25,1.1,LOW
Reserve Bank Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,4,2023-04-01,1,0,1,1.0,1.0,5.0,9.0,0.0,7.0,0.75,2.76,LOW
Dharampeth Tower,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,4,2023-04-01,1,0,1,4.0,4.0,5.0,13.0,0.0,8.0,1.083,7.73,LOW
HB Town Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2023,4,2023-04-01,21,0,16,22.0,22.0,60.0,175.0,9.0,125.0,14.583,69.61,HIGH
Sakkardara Square,2023,4,2023-04-01,0,0,0,0.0,0.0,2.0,6.0,0.0,5.0,0.5,0.0,LOW
Zero Mile Freedom Park,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,4,2023-04-01,1,0,1,2.0,2.0,3.0,7.0,0.0,4.0,0.583,2.76,LOW
Pardi Naka,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2023,4,2023-04-01,11,1,8,3.0,3.0,12.0,67.0,2.0,40.0,5.583,48.62,MEDIUM
Krida Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2023,4,2023-04-01,1,0,1,2.0,2.0,4.0,13.0,0.0,9.0,1.083,4.42,LOW
Bhande Plot Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,4,2023-04-01,1,0,0,2.0,2.0,3.0,17.0,0.0,12.0,1.417,1.1,LOW
Pratap Nagar Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,4,2023-04-01,0,0,0,0.0,0.0,1.0,11.0,1.0,6.0,0.917,0.0,LOW
Wardha Road Toll Plaza,2023,4,2023-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pratap Nagar Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2023,5,2023-05-01,5,0,4,11.0,11.0,21.0,72.0,2.0,44.0,6.0,15.47,LOW
KDK College Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2023,5,2023-05-01,3,0,3,1.0,1.0,2.0,4.0,0.0,3.0,0.333,13.26,LOW
Ram Nagar Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,5,2023-05-01,1,0,1,0.0,0.0,0.0,6.0,0.0,5.0,0.5,9.39,LOW
Pardi Naka,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,5,2023-05-01,1,1,1,0.0,0.0,0.0,10.0,1.0,5.0,0.833,11.05,LOW
Wardha Road Toll Plaza,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,5,2023-05-01,0,0,0,1.0,1.0,3.0,16.0,0.0,10.0,1.333,0.0,LOW
Variety Square,2023,5,2023-05-01,0,0,0,1.0,1.0,3.0,14.0,0.0,10.0,1.167,0.0,LOW
Bhande Plot Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,5,2023-05-01,2,0,1,1.0,1.0,6.0,9.0,0.0,7.0,0.75,7.18,LOW
Dharampeth Tower,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,5,2023-05-01,0,0,0,1.0,1.0,5.0,13.0,0.0,9.0,1.083,0.0,LOW
LIC Chowk,2023,5,2023-05-01,13,0,9,21.0,21.0,61.0,190.0,9.0,137.0,15.833,55.8,HIGH
Sanvidhan Square,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,5,2023-05-01,1,0,1,1.0,1.0,4.0,8.0,0.0,5.0,0.667,2.76,LOW
Gokulpeth Market,2023,5,2023-05-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,6,2023-06-01,0,0,0,1.0,1.0,4.0,8.0,0.0,6.0,0.667,0.0,LOW
Variety Square,2023,6,2023-06-01,1,0,1,0.0,0.0,3.0,14.0,0.0,10.0,1.167,2.76,LOW
Japanese Garden Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,6,2023-06-01,0,0,0,0.0,0.0,3.0,14.0,0.0,8.0,1.167,0.0,LOW
Gokulpeth Market,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2023,6,2023-06-01,4,0,3,5.0,5.0,19.0,69.0,2.0,45.0,5.75,11.05,LOW
Pratap Nagar Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,6,2023-06-01,0,0,0,1.0,1.0,1.0,11.0,2.0,6.0,0.917,0.0,LOW
Law College Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,6,2023-06-01,0,0,0,1.0,1.0,1.0,6.0,0.0,5.0,0.5,0.0,LOW
KDK College Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Bhande Plot Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,6,2023-06-01,0,0,0,2.0,2.0,4.0,11.0,0.0,8.0,0.917,0.0,LOW
Deo Nagar Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2023,6,2023-06-01,0,0,0,3.0,3.0,5.0,7.0,0.0,6.0,0.583,0.0,LOW
Dharampeth Tower,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,6,2023-06-01,1,0,1,0.0,0.0,5.0,11.0,0.0,7.0,0.917,2.76,LOW
Krida Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2023,6,2023-06-01,16,0,10,13.0,13.0,56.0,191.0,9.0,140.0,15.917,60.77,HIGH
Subhash Nagar Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,6,2023-06-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2023,7,2023-07-01,0,0,0,0.0,0.0,4.0,7.0,0.0,6.0,0.583,0.0,LOW
Gokulpeth Market,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,7,2023-07-01,1,0,1,1.0,1.0,2.0,11.0,0.0,8.0,0.917,2.76,LOW
Dharampeth Tower,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,7,2023-07-01,2,0,2,0.0,0.0,1.0,6.0,0.0,5.0,0.5,5.52,LOW
Sanvidhan Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,7,2023-07-01,0,0,0,0.0,0.0,1.0,14.0,0.0,8.0,1.167,0.0,LOW
Rambagh Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,7,2023-07-01,1,0,1,0.0,0.0,3.0,10.0,0.0,7.0,0.833,6.08,LOW
Krida Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,7,2023-07-01,1,0,0,0.0,0.0,1.0,10.0,2.0,5.0,0.833,1.1,LOW
Shankar Nagar Square,2023,7,2023-07-01,1,1,1,0.0,0.0,2.0,7.0,0.0,5.0,0.583,11.05,LOW
Jhansi Rani Square,2023,7,2023-07-01,12,0,7,4.0,4.0,20.0,69.0,2.0,45.0,5.75,38.12,MEDIUM
LIC Chowk,2023,7,2023-07-01,11,0,11,16.0,16.0,50.0,194.0,9.0,138.0,16.167,38.67,MEDIUM
Pratap Nagar Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Bhande Plot Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2023,7,2023-07-01,2,0,1,1.0,1.0,2.0,15.0,0.0,11.0,1.25,3.87,LOW
Medical Square,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2023,7,2023-07-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pratap Nagar Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Bhande Plot Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,8,2023-08-01,3,0,3,0.0,0.0,0.0,12.0,0.0,7.0,1.0,13.26,LOW
VCA Stadium Chowk,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,8,2023-08-01,2,0,1,2.0,2.0,3.0,7.0,0.0,6.0,0.583,7.18,LOW
Variety Square,2023,8,2023-08-01,4,0,4,2.0,2.0,3.0,16.0,0.0,11.0,1.333,22.65,LOW
Shankar Nagar Square,2023,8,2023-08-01,0,0,0,1.0,1.0,2.0,8.0,1.0,6.0,0.667,0.0,LOW
Dharampeth Tower,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2023,8,2023-08-01,13,1,13,11.0,11.0,40.0,190.0,8.0,138.0,15.833,57.46,HIGH
Manewada Square,2023,8,2023-08-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
